phc_id,medicine_id,week,actual,yhat,yhat_lo,yhat_hi
PHC_THUAMUL_RAMPUR,AMOXICILLIN,W-04,177,,,
PHC_THUAMUL_RAMPUR,AMOXICILLIN,W-03,215,,,
PHC_THUAMUL_RAMPUR,AMOXICILLIN,W-02,223,,,
PHC_THUAMUL_RAMPUR,AMOXICILLIN,W-01,214,,,
PHC_THUAMUL_RAMPUR,AMOXICILLIN,W+01,,202,173,231
PHC_THUAMUL_RAMPUR,AMOXICILLIN,W+02,,209,174,244
PHC_THUAMUL_RAMPUR,AMOXICILLIN,W+03,,216,174,258
PHC_THUAMUL_RAMPUR,AMOXICILLIN,W+04,,223,174,272
PHC_THUAMUL_RAMPUR,AMOXICILLIN,W+05,,230,174,286
PHC_THUAMUL_RAMPUR,AMOXICILLIN,W+06,,237,174,300
PHC_THUAMUL_RAMPUR,OXYTOCIN,W-08,55,,,
PHC_THUAMUL_RAMPUR,OXYTOCIN,W-07,72,,,
PHC_THUAMUL_RAMPUR,OXYTOCIN,W-06,69,,,
PHC_THUAMUL_RAMPUR,OXYTOCIN,W-05,63,,,
PHC_THUAMUL_RAMPUR,OXYTOCIN,W-04,66,,,
PHC_THUAMUL_RAMPUR,OXYTOCIN,W-03,66,,,
PHC_THUAMUL_RAMPUR,OXYTOCIN,W-02,70,,,
PHC_THUAMUL_RAMPUR,OXYTOCIN,W-01,68,,,
PHC_THUAMUL_RAMPUR,OXYTOCIN,W+01,,69,59,79
PHC_THUAMUL_RAMPUR,OXYTOCIN,W+02,,71,59,83
PHC_THUAMUL_RAMPUR,OXYTOCIN,W+03,,74,60,88
PHC_THUAMUL_RAMPUR,OXYTOCIN,W+04,,76,60,92
PHC_THUAMUL_RAMPUR,OXYTOCIN,W+05,,78,59,97
PHC_THUAMUL_RAMPUR,OXYTOCIN,W+06,,81,60,102
PHC_THUAMUL_RAMPUR,RABIES_VACCINE,W-08,57,,,
PHC_THUAMUL_RAMPUR,RABIES_VACCINE,W-07,57,,,
PHC_THUAMUL_RAMPUR,RABIES_VACCINE,W-06,48,,,
PHC_THUAMUL_RAMPUR,RABIES_VACCINE,W-05,62,,,
PHC_THUAMUL_RAMPUR,RABIES_VACCINE,W-04,58,,,
PHC_THUAMUL_RAMPUR,RABIES_VACCINE,W-03,62,,,
PHC_THUAMUL_RAMPUR,RABIES_VACCINE,W-02,61,,,
PHC_THUAMUL_RAMPUR,RABIES_VACCINE,W-01,58,,,
PHC_THUAMUL_RAMPUR,RABIES_VACCINE,W+01,,57,49,65
PHC_THUAMUL_RAMPUR,RABIES_VACCINE,W+02,,59,49,69
PHC_THUAMUL_RAMPUR,RABIES_VACCINE,W+03,,61,50,72
PHC_THUAMUL_RAMPUR,RABIES_VACCINE,W+04,,63,50,76
PHC_THUAMUL_RAMPUR,RABIES_VACCINE,W+05,,65,50,80
PHC_THUAMUL_RAMPUR,RABIES_VACCINE,W+06,,67,49,85
PHC_THUAMUL_RAMPUR,PARACETAMOL,W-08,332,,,
PHC_THUAMUL_RAMPUR,PARACETAMOL,W-07,359,,,
PHC_THUAMUL_RAMPUR,PARACETAMOL,W-06,305,,,
PHC_THUAMUL_RAMPUR,PARACETAMOL,W-05,359,,,
PHC_THUAMUL_RAMPUR,PARACETAMOL,W-04,342,,,
PHC_THUAMUL_RAMPUR,PARACETAMOL,W-03,344,,,
PHC_THUAMUL_RAMPUR,PARACETAMOL,W-02,347,,,
PHC_THUAMUL_RAMPUR,PARACETAMOL,W-01,379,,,
PHC_THUAMUL_RAMPUR,PARACETAMOL,W+01,,347,297,397
PHC_THUAMUL_RAMPUR,PARACETAMOL,W+02,,359,298,420
PHC_THUAMUL_RAMPUR,PARACETAMOL,W+03,,371,299,443
PHC_THUAMUL_RAMPUR,PARACETAMOL,W+04,,383,299,467
PHC_THUAMUL_RAMPUR,PARACETAMOL,W+05,,394,298,490
PHC_THUAMUL_RAMPUR,PARACETAMOL,W+06,,406,297,515
PHC_THUAMUL_RAMPUR,SNAKE_ANTIVENOM,W-08,38,,,
PHC_THUAMUL_RAMPUR,SNAKE_ANTIVENOM,W-07,45,,,
PHC_THUAMUL_RAMPUR,SNAKE_ANTIVENOM,W-06,46,,,
PHC_THUAMUL_RAMPUR,SNAKE_ANTIVENOM,W-05,38,,,
PHC_THUAMUL_RAMPUR,SNAKE_ANTIVENOM,W-04,48,,,
PHC_THUAMUL_RAMPUR,SNAKE_ANTIVENOM,W-03,42,,,
PHC_THUAMUL_RAMPUR,SNAKE_ANTIVENOM,W-02,45,,,
PHC_THUAMUL_RAMPUR,SNAKE_ANTIVENOM,W-01,48,,,
PHC_THUAMUL_RAMPUR,SNAKE_ANTIVENOM,W+01,,45,39,51
PHC_THUAMUL_RAMPUR,SNAKE_ANTIVENOM,W+02,,47,40,54
PHC_THUAMUL_RAMPUR,SNAKE_ANTIVENOM,W+03,,48,39,57
PHC_THUAMUL_RAMPUR,SNAKE_ANTIVENOM,W+04,,50,39,61
PHC_THUAMUL_RAMPUR,SNAKE_ANTIVENOM,W+05,,51,39,63
PHC_THUAMUL_RAMPUR,SNAKE_ANTIVENOM,W+06,,53,39,67
PHC_UMERKOTE,ORS_ZINC,W-08,396,,,
PHC_UMERKOTE,ORS_ZINC,W-07,364,,,
PHC_UMERKOTE,ORS_ZINC,W-06,468,,,
PHC_UMERKOTE,ORS_ZINC,W-05,400,,,
PHC_UMERKOTE,ORS_ZINC,W-04,412,,,
PHC_UMERKOTE,ORS_ZINC,W-03,488,,,
PHC_UMERKOTE,ORS_ZINC,W-02,444,,,
PHC_UMERKOTE,ORS_ZINC,W-01,515,,,
PHC_UMERKOTE,ORS_ZINC,W+01,,456,390,522
PHC_UMERKOTE,ORS_ZINC,W+02,,471,391,551
PHC_UMERKOTE,ORS_ZINC,W+03,,487,393,581
PHC_UMERKOTE,ORS_ZINC,W+04,,502,392,612
PHC_UMERKOTE,ORS_ZINC,W+05,,518,392,644
PHC_UMERKOTE,ORS_ZINC,W+06,,533,390,676
PHC_UMERKOTE,ARTESUNATE,W-08,239,,,
PHC_UMERKOTE,ARTESUNATE,W-07,217,,,
PHC_UMERKOTE,ARTESUNATE,W-06,205,,,
PHC_UMERKOTE,ARTESUNATE,W-05,269,,,
PHC_UMERKOTE,ARTESUNATE,W-04,220,,,
PHC_UMERKOTE,ARTESUNATE,W-03,265,,,
PHC_UMERKOTE,ARTESUNATE,W-02,255,,,
PHC_UMERKOTE,ARTESUNATE,W-01,277,,,
PHC_UMERKOTE,ARTESUNATE,W+01,,252,216,288
PHC_UMERKOTE,ARTESUNATE,W+02,,261,217,305
PHC_UMERKOTE,ARTESUNATE,W+03,,269,217,321
PHC_UMERKOTE,ARTESUNATE,W+04,,278,217,339
PHC_UMERKOTE,ARTESUNATE,W+05,,286,216,356
PHC_UMERKOTE,ARTESUNATE,W+06,,295,216,374
PHC_UMERKOTE,AMOXICILLIN,W-08,335,,,
PHC_UMERKOTE,AMOXICILLIN,W-07,338,,,
PHC_UMERKOTE,AMOXICILLIN,W-06,331,,,
PHC_UMERKOTE,AMOXICILLIN,W-05,365,,,
PHC_UMERKOTE,AMOXICILLIN,W-04,310,,,
PHC_UMERKOTE,AMOXICILLIN,W-03,328,,,
PHC_UMERKOTE,AMOXICILLIN,W-02,377,,,
PHC_UMERKOTE,AMOXICILLIN,W-01,349,,,
PHC_UMERKOTE,AMOXICILLIN,W+01,,355,304,406
PHC_UMERKOTE,AMOXICILLIN,W+02,,367,305,429
PHC_UMERKOTE,AMOXICILLIN,W+03,,379,306,452
PHC_UMERKOTE,AMOXICILLIN,W+04,,391,305,477
PHC_UMERKOTE,AMOXICILLIN,W+05,,403,305,501
PHC_UMERKOTE,AMOXICILLIN,W+06,,415,303,527
PHC_UMERKOTE,OXYTOCIN,W-08,111,,,
PHC_UMERKOTE,OXYTOCIN,W-07,110,,,
PHC_UMERKOTE,OXYTOCIN,W-06,114,,,
PHC_UMERKOTE,OXYTOCIN,W-05,113,,,
PHC_UMERKOTE,OXYTOCIN,W-04,125,,,
PHC_UMERKOTE,OXYTOCIN,W-03,115,,,
PHC_UMERKOTE,OXYTOCIN,W-02,129,,,
PHC_UMERKOTE,OXYTOCIN,W-01,118,,,
PHC_UMERKOTE,OXYTOCIN,W+01,,121,104,138
PHC_UMERKOTE,OXYTOCIN,W+02,,125,104,146
PHC_UMERKOTE,OXYTOCIN,W+03,,129,104,154
PHC_UMERKOTE,OXYTOCIN,W+04,,133,104,162
PHC_UMERKOTE,OXYTOCIN,W+05,,137,104,170
PHC_UMERKOTE,OXYTOCIN,W+06,,141,103,179
PHC_UMERKOTE,RABIES_VACCINE,W-08,84,,,
PHC_UMERKOTE,RABIES_VACCINE,W-07,83,,,
PHC_UMERKOTE,RABIES_VACCINE,W-06,87,,,
PHC_UMERKOTE,RABIES_VACCINE,W-05,87,,,
PHC_UMERKOTE,RABIES_VACCINE,W-04,99,,,
PHC_UMERKOTE,RABIES_VACCINE,W-03,107,,,
PHC_UMERKOTE,RABIES_VACCINE,W-02,94,,,
PHC_UMERKOTE,RABIES_VACCINE,W-01,97,,,
PHC_UMERKOTE,RABIES_VACCINE,W+01,,101,87,115
PHC_UMERKOTE,RABIES_VACCINE,W+02,,104,87,121
PHC_UMERKOTE,RABIES_VACCINE,W+03,,108,87,129
PHC_UMERKOTE,RABIES_VACCINE,W+04,,111,87,135
PHC_UMERKOTE,RABIES_VACCINE,W+05,,115,87,143
PHC_UMERKOTE,RABIES_VACCINE,W+06,,118,87,149
PHC_UMERKOTE,PARACETAMOL,W-08,544,,,
PHC_UMERKOTE,PARACETAMOL,W-07,592,,,
PHC_UMERKOTE,PARACETAMOL,W-06,643,,,
PHC_UMERKOTE,PARACETAMOL,W-05,585,,,
PHC_UMERKOTE,PARACETAMOL,W-04,560,,,
PHC_UMERKOTE,PARACETAMOL,W-03,544,,,
PHC_UMERKOTE,PARACETAMOL,W-02,570,,,
PHC_UMERKOTE,PARACETAMOL,W-01,587,,,
PHC_UMERKOTE,PARACETAMOL,W+01,,608,520,696
PHC_UMERKOTE,PARACETAMOL,W+02,,629,523,735
PHC_UMERKOTE,PARACETAMOL,W+03,,649,523,775
PHC_UMERKOTE,PARACETAMOL,W+04,,670,523,817
PHC_UMERKOTE,PARACETAMOL,W+05,,690,521,859
PHC_UMERKOTE,PARACETAMOL,W+06,,711,520,902
PHC_UMERKOTE,SNAKE_ANTIVENOM,W-08,66,,,
PHC_UMERKOTE,SNAKE_ANTIVENOM,W-07,64,,,
PHC_UMERKOTE,SNAKE_ANTIVENOM,W-06,76,,,
PHC_UMERKOTE,SNAKE_ANTIVENOM,W-05,72,,,
PHC_UMERKOTE,SNAKE_ANTIVENOM,W-04,88,,,
PHC_UMERKOTE,SNAKE_ANTIVENOM,W-03,81,,,
PHC_UMERKOTE,SNAKE_ANTIVENOM,W-02,85,,,
PHC_UMERKOTE,SNAKE_ANTIVENOM,W-01,75,,,
PHC_UMERKOTE,SNAKE_ANTIVENOM,W+01,,80,69,91
PHC_UMERKOTE,SNAKE_ANTIVENOM,W+02,,83,69,97
PHC_UMERKOTE,SNAKE_ANTIVENOM,W+03,,86,70,102
PHC_UMERKOTE,SNAKE_ANTIVENOM,W+04,,88,69,107
PHC_UMERKOTE,SNAKE_ANTIVENOM,W+05,,91,69,113
PHC_UMERKOTE,SNAKE_ANTIVENOM,W+06,,94,69,119
PHC_PAPADAHANDI,ORS_ZINC,W-08,323,,,
PHC_PAPADAHANDI,ORS_ZINC,W-07,298,,,
PHC_PAPADAHANDI,ORS_ZINC,W-06,336,,,
PHC_PAPADAHANDI,ORS_ZINC,W-05,317,,,
PHC_PAPADAHANDI,ORS_ZINC,W-04,315,,,
PHC_PAPADAHANDI,ORS_ZINC,W-03,319,,,
PHC_PAPADAHANDI,ORS_ZINC,W-02,304,,,
PHC_PAPADAHANDI,ORS_ZINC,W-01,300,,,
PHC_PAPADAHANDI,ORS_ZINC,W+01,,326,279,373
PHC_PAPADAHANDI,ORS_ZINC,W+02,,337,280,394
PHC_PAPADAHANDI,ORS_ZINC,W+03,,348,281,415
PHC_PAPADAHANDI,ORS_ZINC,W+04,,359,281,437
PHC_PAPADAHANDI,ORS_ZINC,W+05,,370,280,460
PHC_PAPADAHANDI,ORS_ZINC,W+06,,381,279,483
PHC_PAPADAHANDI,ARTESUNATE,W-08,182,,,
PHC_PAPADAHANDI,ARTESUNATE,W-07,165,,,
PHC_PAPADAHANDI,ARTESUNATE,W-06,184,,,
PHC_PAPADAHANDI,ARTESUNATE,W-05,168,,,
PHC_PAPADAHANDI,ARTESUNATE,W-04,157,,,
PHC_PAPADAHANDI,ARTESUNATE,W-03,186,,,
PHC_PAPADAHANDI,ARTESUNATE,W-02,163,,,
PHC_PAPADAHANDI,ARTESUNATE,W-01,171,,,
PHC_PAPADAHANDI,ARTESUNATE,W+01,,181,155,207
PHC_PAPADAHANDI,ARTESUNATE,W+02,,187,156,218
PHC_PAPADAHANDI,ARTESUNATE,W+03,,193,156,230
PHC_PAPADAHANDI,ARTESUNATE,W+04,,199,156,242
PHC_PAPADAHANDI,ARTESUNATE,W+05,,205,155,255
PHC_PAPADAHANDI,ARTESUNATE,W+06,,211,155,267
PHC_PAPADAHANDI,AMOXICILLIN,W-08,231,,,
PHC_PAPADAHANDI,AMOXICILLIN,W-07,220,,,
PHC_PAPADAHANDI,AMOXICILLIN,W-06,269,,,
PHC_PAPADAHANDI,AMOXICILLIN,W-05,218,,,
PHC_PAPADAHANDI,AMOXICILLIN,W-04,264,,,
PHC_PAPADAHANDI,AMOXICILLIN,W-03,259,,,
PHC_PAPADAHANDI,AMOXICILLIN,W-02,275,,,
PHC_PAPADAHANDI,AMOXICILLIN,W-01,244,,,
PHC_PAPADAHANDI,AMOXICILLIN,W+01,,253,217,289
PHC_PAPADAHANDI,AMOXICILLIN,W+02,,262,218,306
PHC_PAPADAHANDI,AMOXICILLIN,W+03,,270,218,322
PHC_PAPADAHANDI,AMOXICILLIN,W+04,,279,218,340
PHC_PAPADAHANDI,AMOXICILLIN,W+05,,287,217,357
PHC_PAPADAHANDI,AMOXICILLIN,W+06,,296,217,375
PHC_PAPADAHANDI,OXYTOCIN,W-08,78,,,
PHC_PAPADAHANDI,OXYTOCIN,W-07,78,,,
PHC_PAPADAHANDI,OXYTOCIN,W-06,80,,,
PHC_PAPADAHANDI,OXYTOCIN,W-05,91,,,
PHC_PAPADAHANDI,OXYTOCIN,W-04,95,,,
PHC_PAPADAHANDI,OXYTOCIN,W-03,82,,,
PHC_PAPADAHANDI,OXYTOCIN,W-02,90,,,
PHC_PAPADAHANDI,OXYTOCIN,W-01,92,,,
PHC_PAPADAHANDI,OXYTOCIN,W+01,,86,74,98
PHC_PAPADAHANDI,OXYTOCIN,W+02,,89,74,104
PHC_PAPADAHANDI,OXYTOCIN,W+03,,92,75,109
PHC_PAPADAHANDI,OXYTOCIN,W+04,,95,75,115
PHC_PAPADAHANDI,OXYTOCIN,W+05,,98,74,122
PHC_PAPADAHANDI,OXYTOCIN,W+06,,101,74,128
PHC_PAPADAHANDI,RABIES_VACCINE,W-08,69,,,
PHC_PAPADAHANDI,RABIES_VACCINE,W-07,74,,,
PHC_PAPADAHANDI,RABIES_VACCINE,W-06,62,,,
PHC_PAPADAHANDI,RABIES_VACCINE,W-05,64,,,
PHC_PAPADAHANDI,RABIES_VACCINE,W-04,73,,,
PHC_PAPADAHANDI,RABIES_VACCINE,W-03,65,,,
PHC_PAPADAHANDI,RABIES_VACCINE,W-02,67,,,
PHC_PAPADAHANDI,RABIES_VACCINE,W-01,67,,,
PHC_PAPADAHANDI,RABIES_VACCINE,W+01,,72,62,82
PHC_PAPADAHANDI,RABIES_VACCINE,W+02,,74,62,86
PHC_PAPADAHANDI,RABIES_VACCINE,W+03,,77,62,92
PHC_PAPADAHANDI,RABIES_VACCINE,W+04,,79,62,96
PHC_PAPADAHANDI,RABIES_VACCINE,W+05,,82,62,102
PHC_PAPADAHANDI,RABIES_VACCINE,W+06,,84,62,106
PHC_PAPADAHANDI,PARACETAMOL,W-08,336,,,
PHC_PAPADAHANDI,PARACETAMOL,W-07,393,,,
PHC_PAPADAHANDI,PARACETAMOL,W-06,417,,,
PHC_PAPADAHANDI,PARACETAMOL,W-05,393,,,
PHC_PAPADAHANDI,PARACETAMOL,W-04,394,,,
PHC_PAPADAHANDI,PARACETAMOL,W-03,455,,,
PHC_PAPADAHANDI,PARACETAMOL,W-02,463,,,
PHC_PAPADAHANDI,PARACETAMOL,W-01,444,,,
PHC_PAPADAHANDI,PARACETAMOL,W+01,,434,372,496
PHC_PAPADAHANDI,PARACETAMOL,W+02,,449,373,525
PHC_PAPADAHANDI,PARACETAMOL,W+03,,464,374,554
PHC_PAPADAHANDI,PARACETAMOL,W+04,,478,373,583
PHC_PAPADAHANDI,PARACETAMOL,W+05,,493,373,613
PHC_PAPADAHANDI,PARACETAMOL,W+06,,508,371,645
PHC_PAPADAHANDI,SNAKE_ANTIVENOM,W-08,54,,,
PHC_PAPADAHANDI,SNAKE_ANTIVENOM,W-07,59,,,
PHC_PAPADAHANDI,SNAKE_ANTIVENOM,W-06,58,,,
PHC_PAPADAHANDI,SNAKE_ANTIVENOM,W-05,57,,,
PHC_PAPADAHANDI,SNAKE_ANTIVENOM,W-04,58,,,
PHC_PAPADAHANDI,SNAKE_ANTIVENOM,W-03,63,,,
PHC_PAPADAHANDI,SNAKE_ANTIVENOM,W-02,57,,,
PHC_PAPADAHANDI,SNAKE_ANTIVENOM,W-01,60,,,
PHC_PAPADAHANDI,SNAKE_ANTIVENOM,W+01,,57,49,65
PHC_PAPADAHANDI,SNAKE_ANTIVENOM,W+02,,59,49,69
PHC_PAPADAHANDI,SNAKE_ANTIVENOM,W+03,,61,50,72
PHC_PAPADAHANDI,SNAKE_ANTIVENOM,W+04,,63,50,76
PHC_PAPADAHANDI,SNAKE_ANTIVENOM,W+05,,65,50,80
PHC_PAPADAHANDI,SNAKE_ANTIVENOM,W+06,,67,49,85
PHC_JHARIGAON,ORS_ZINC,W-08,244,,,
PHC_JHARIGAON,ORS_ZINC,W-07,266,,,
PHC_JHARIGAON,ORS_ZINC,W-06,265,,,
PHC_JHARIGAON,ORS_ZINC,W-05,221,,,
PHC_JHARIGAON,ORS_ZINC,W-04,232,,,
PHC_JHARIGAON,ORS_ZINC,W-03,246,,,
PHC_JHARIGAON,ORS_ZINC,W-02,280,,,
PHC_JHARIGAON,ORS_ZINC,W-01,274,,,
PHC_JHARIGAON,ORS_ZINC,W+01,,260,223,297
PHC_JHARIGAON,ORS_ZINC,W+02,,269,224,314
PHC_JHARIGAON,ORS_ZINC,W+03,,278,224,332
PHC_JHARIGAON,ORS_ZINC,W+04,,287,224,350
PHC_JHARIGAON,ORS_ZINC,W+05,,296,224,368
PHC_JHARIGAON,ORS_ZINC,W+06,,304,222,386
PHC_JHARIGAON,ARTESUNATE,W-08,122,,,
PHC_JHARIGAON,ARTESUNATE,W-07,119,,,
PHC_JHARIGAON,ARTESUNATE,W-06,142,,,
PHC_JHARIGAON,ARTESUNATE,W-05,145,,,
PHC_JHARIGAON,ARTESUNATE,W-04,157,,,
PHC_JHARIGAON,ARTESUNATE,W-03,144,,,
PHC_JHARIGAON,ARTESUNATE,W-02,146,,,
PHC_JHARIGAON,ARTESUNATE,W-01,134,,,
PHC_JHARIGAON,ARTESUNATE,W+01,,144,124,164
PHC_JHARIGAON,ARTESUNATE,W+02,,149,124,174
PHC_JHARIGAON,ARTESUNATE,W+03,,154,124,184
PHC_JHARIGAON,ARTESUNATE,W+04,,159,125,193
PHC_JHARIGAON,ARTESUNATE,W+05,,164,124,204
PHC_JHARIGAON,ARTESUNATE,W+06,,169,124,214
PHC_JHARIGAON,AMOXICILLIN,W-08,158,,,
PHC_JHARIGAON,AMOXICILLIN,W-07,182,,,
PHC_JHARIGAON,AMOXICILLIN,W-06,181,,,
PHC_JHARIGAON,AMOXICILLIN,W-05,181,,,
PHC_JHARIGAON,AMOXICILLIN,W-04,177,,,
PHC_JHARIGAON,AMOXICILLIN,W-03,225,,,
PHC_JHARIGAON,AMOXICILLIN,W-02,222,,,
PHC_JHARIGAON,AMOXICILLIN,W-01,213,,,
PHC_JHARIGAON,AMOXICILLIN,W+01,,202,173,231
PHC_JHARIGAON,AMOXICILLIN,W+02,,209,174,244
PHC_JHARIGAON,AMOXICILLIN,W+03,,216,174,258
PHC_JHARIGAON,AMOXICILLIN,W+04,,223,174,272
PHC_JHARIGAON,AMOXICILLIN,W+05,,230,174,286
PHC_JHARIGAON,AMOXICILLIN,W+06,,237,174,300
PHC_JHARIGAON,OXYTOCIN,W-08,70,,,
PHC_JHARIGAON,OXYTOCIN,W-07,72,,,
PHC_JHARIGAON,OXYTOCIN,W-06,67,,,
PHC_JHARIGAON,OXYTOCIN,W-05,62,,,
PHC_JHARIGAON,OXYTOCIN,W-04,59,,,
PHC_JHARIGAON,OXYTOCIN,W-03,73,,,
PHC_JHARIGAON,OXYTOCIN,W-02,69,,,
PHC_JHARIGAON,OXYTOCIN,W-01,74,,,
PHC_JHARIGAON,OXYTOCIN,W+01,,69,59,79
PHC_JHARIGAON,OXYTOCIN,W+02,,71,59,83
PHC_JHARIGAON,OXYTOCIN,W+03,,74,60,88
PHC_JHARIGAON,OXYTOCIN,W+04,,76,60,92
PHC_JHARIGAON,OXYTOCIN,W+05,,78,59,97
PHC_JHARIGAON,OXYTOCIN,W+06,,81,60,102
PHC_JHARIGAON,RABIES_VACCINE,W-08,58,,,
PHC_JHARIGAON,RABIES_VACCINE,W-07,48,,,
PHC_JHARIGAON,RABIES_VACCINE,W-06,55,,,
PHC_JHARIGAON,RABIES_VACCINE,W-05,57,,,
PHC_JHARIGAON,RABIES_VACCINE,W-04,56,,,
PHC_JHARIGAON,RABIES_VACCINE,W-03,51,,,
PHC_JHARIGAON,RABIES_VACCINE,W-02,56,,,
PHC_JHARIGAON,RABIES_VACCINE,W-01,57,,,
PHC_JHARIGAON,RABIES_VACCINE,W+01,,57,49,65
PHC_JHARIGAON,RABIES_VACCINE,W+02,,59,49,69
PHC_JHARIGAON,RABIES_VACCINE,W+03,,61,50,72
PHC_JHARIGAON,RABIES_VACCINE,W+04,,63,50,76
PHC_JHARIGAON,RABIES_VACCINE,W+05,,65,50,80
PHC_JHARIGAON,RABIES_VACCINE,W+06,,67,49,85
PHC_JHARIGAON,PARACETAMOL,W-08,327,,,
PHC_JHARIGAON,PARACETAMOL,W-07,350,,,
PHC_JHARIGAON,PARACETAMOL,W-06,311,,,
PHC_JHARIGAON,PARACETAMOL,W-05,349,,,
PHC_JHARIGAON,PARACETAMOL,W-04,320,,,
PHC_JHARIGAON,PARACETAMOL,W-03,384,,,
PHC_JHARIGAON,PARACETAMOL,W-02,380,,,
PHC_JHARIGAON,PARACETAMOL,W-01,363,,,
PHC_JHARIGAON,PARACETAMOL,W+01,,347,297,397
PHC_JHARIGAON,PARACETAMOL,W+02,,359,298,420
PHC_JHARIGAON,PARACETAMOL,W+03,,371,299,443
PHC_JHARIGAON,PARACETAMOL,W+04,,383,299,467
PHC_JHARIGAON,PARACETAMOL,W+05,,394,298,490
PHC_JHARIGAON,PARACETAMOL,W+06,,406,297,515
PHC_JHARIGAON,SNAKE_ANTIVENOM,W-08,40,,,
PHC_JHARIGAON,SNAKE_ANTIVENOM,W-07,39,,,
PHC_JHARIGAON,SNAKE_ANTIVENOM,W-06,40,,,
PHC_JHARIGAON,SNAKE_ANTIVENOM,W-05,48,,,
PHC_JHARIGAON,SNAKE_ANTIVENOM,W-04,43,,,
PHC_JHARIGAON,SNAKE_ANTIVENOM,W-03,45,,,
PHC_JHARIGAON,SNAKE_ANTIVENOM,W-02,51,,,
PHC_JHARIGAON,SNAKE_ANTIVENOM,W-01,48,,,
PHC_JHARIGAON,SNAKE_ANTIVENOM,W+01,,45,39,51
PHC_JHARIGAON,SNAKE_ANTIVENOM,W+02,,47,40,54
PHC_JHARIGAON,SNAKE_ANTIVENOM,W+03,,48,39,57
PHC_JHARIGAON,SNAKE_ANTIVENOM,W+04,,50,39,61
PHC_JHARIGAON,SNAKE_ANTIVENOM,W+05,,51,39,63
PHC_JHARIGAON,SNAKE_ANTIVENOM,W+06,,53,39,67
